"","Species","date","day","month","year","data","location","period","feces_ID","component_name","component_mean"
"653","Rat","January 2010",NA,1,2010,"NA4","MK","wet",239,"N",14.13
"654","Rat","January 2010",NA,1,2010,"NA4","MK","wet",239,"P",2.45
"655","Rat","January 2010",NA,1,2010,"NA4","MK","wet",240,"N",13.86
"656","Rat","January 2010",NA,1,2010,"NA4","MK","wet",240,"P",2.35
"657","Rat","January 2010",NA,1,2010,"NA4","MK","wet",241,"N",13.04
"658","Rat","January 2010",NA,1,2010,"NA4","MK","wet",241,"P",1.8
"659","Rat","January 2010",NA,1,2010,"NA4","MK","wet",242,"N",14.21
"660","Rat","January 2010",NA,1,2010,"NA4","MK","wet",242,"P",1.91
"661","Reedbuck","January 2010",NA,1,2010,"NA4","SA","wet",243,"N",18.64
"662","Reedbuck","January 2010",NA,1,2010,"NA4","SA","wet",243,"P",3.36
"663","Warthog","January 2010",NA,1,2010,"NA4","MK","wet",244,"N",7.65
"664","Warthog","January 2010",NA,1,2010,"NA4","MK","wet",244,"P",1.34
"665","Warthog","January 2010",NA,1,2010,"NA4","MK","wet",245,"N",14.03
"666","Warthog","January 2010",NA,1,2010,"NA4","MK","wet",245,"P",3.09
"667","Warthog","January 2010",NA,1,2010,"NA4","MK","wet",246,"N",19.78
"668","Warthog","January 2010",NA,1,2010,"NA4","MK","wet",246,"P",3.28
"669","Waterbuck","January 2010",NA,1,2010,"NA4","MK","wet",247,"N",18.82
"670","Waterbuck","January 2010",NA,1,2010,"NA4","MK","wet",247,"P",5.16
"671","Wildebeest","January 2010",NA,1,2010,"NA4","SA","wet",248,"N",17.11
"672","Wildebeest","January 2010",NA,1,2010,"NA4","SA","wet",248,"P",3.04
"673","Wildebeest","January 2010",NA,1,2010,"NA4","SA","wet",249,"N",19.89
"674","Wildebeest","January 2010",NA,1,2010,"NA4","SA","wet",249,"P",2.59
"675","Zebra","January 2010",NA,1,2010,"NA4","SA","wet",250,"N",13.09
"676","Zebra","January 2010",NA,1,2010,"NA4","SA","wet",250,"P",5.32
"677","Zebra","January 2010",NA,1,2010,"NA4","SA","wet",251,"N",16.7
"678","Zebra","January 2010",NA,1,2010,"NA4","SA","wet",251,"P",5.47
"679","Zebra","January 2010",NA,1,2010,"NA4","SA","wet",252,"N",15.87
"680","Zebra","January 2010",NA,1,2010,"NA4","SA","wet",252,"P",5.3
"681","Zebra","January 2010",NA,1,2010,"NA4","SA","wet",253,"N",14.38
"682","Zebra","January 2010",NA,1,2010,"NA4","SA","wet",253,"P",5.45
"683","Zebra","January 2010",NA,1,2010,"NA4","SA","wet",254,"N",15.93
"684","Zebra","January 2010",NA,1,2010,"NA4","SA","wet",254,"P",4.49
"685","Buffalo","Mid February 2010",NA,2,2010,"DBP2","SA","dry",255,"C",325.7
"686","Buffalo","Mid February 2010",NA,2,2010,"DBP2","SA","dry",255,"N",13.12
"687","Buffalo","Mid February 2010",NA,2,2010,"DBP2","SA","dry",255,"P",1.85
"688","Buffalo","Mid February 2010",NA,2,2010,"DBP2","SA","dry",256,"C",257
"689","Buffalo","Mid February 2010",NA,2,2010,"DBP2","SA","dry",256,"N",11.56
"690","Buffalo","Mid February 2010",NA,2,2010,"DBP2","SA","dry",256,"P",1.65
"691","Buffalo","Mid February 2010",NA,2,2010,"DBP2","SA","dry",257,"C",172
"692","Buffalo","Mid February 2010",NA,2,2010,"DBP2","SA","dry",257,"N",8.99
"693","Buffalo","Mid February 2010",NA,2,2010,"DBP2","SA","dry",257,"P",1.26
"694","Buffalo","Mid February 2010",NA,2,2010,"DBP2","SA","dry",258,"C",189
"695","Buffalo","Mid February 2010",NA,2,2010,"DBP2","SA","dry",258,"N",10.71
"696","Buffalo","Mid February 2010",NA,2,2010,"DBP2","SA","dry",258,"P",1.46
"697","Elephant","Mid February 2010",NA,2,2010,"DBP2","SA","dry",259,"N",15.24
"698","Elephant","Mid February 2010",NA,2,2010,"DBP2","SA","dry",259,"P",1.58
"699","Elephant","Mid February 2010",NA,2,2010,"DBP2","SA","dry",260,"C",444.9
"700","Elephant","Mid February 2010",NA,2,2010,"DBP2","SA","dry",260,"N",13.21
"701","Elephant","Mid February 2010",NA,2,2010,"DBP2","SA","dry",260,"P",1.69
"702","Elephant","Mid February 2010",NA,2,2010,"DBP2","SA","dry",261,"C",458.1
"703","Elephant","Mid February 2010",NA,2,2010,"DBP2","SA","dry",261,"N",14.49
"704","Elephant","Mid February 2010",NA,2,2010,"DBP2","SA","dry",261,"P",1.99
"705","Elephant","Mid February 2010",NA,2,2010,"DBP2","SA","dry",262,"C",458.5
"706","Elephant","Mid February 2010",NA,2,2010,"DBP2","SA","dry",262,"N",15.39
"707","Elephant","Mid February 2010",NA,2,2010,"DBP2","SA","dry",262,"P",1.99
"708","Elephant","Mid February 2010",NA,2,2010,"DBP2","SA","dry",263,"C",456.4
"709","Elephant","Mid February 2010",NA,2,2010,"DBP2","SA","dry",263,"N",12.27
"710","Elephant","Mid February 2010",NA,2,2010,"DBP2","SA","dry",263,"P",1.49
"711","Wildebeest","Mid February 2010",NA,2,2010,"DBP2","SA","dry",264,"C",398.3
"712","Wildebeest","Mid February 2010",NA,2,2010,"DBP2","SA","dry",264,"N",14.24
"713","Wildebeest","Mid February 2010",NA,2,2010,"DBP2","SA","dry",264,"P",3.46
"714","Wildebeest","Mid February 2010",NA,2,2010,"DBP2","SA","dry",265,"C",392.2
"715","Wildebeest","Mid February 2010",NA,2,2010,"DBP2","SA","dry",265,"N",13.32
"716","Wildebeest","Mid February 2010",NA,2,2010,"DBP2","SA","dry",265,"P",3.65
"717","Wildebeest","Mid February 2010",NA,2,2010,"DBP2","SA","dry",266,"C",458.1
"718","Wildebeest","Mid February 2010",NA,2,2010,"DBP2","SA","dry",266,"N",13.79
"719","Wildebeest","Mid February 2010",NA,2,2010,"DBP2","SA","dry",266,"P",3.52
"720","Wildebeest","Mid February 2010",NA,2,2010,"DBP2","SA","dry",267,"C",397
"721","Wildebeest","Mid February 2010",NA,2,2010,"DBP2","SA","dry",267,"N",13.63
"722","Wildebeest","Mid February 2010",NA,2,2010,"DBP2","SA","dry",267,"P",3.45
"723","Wildebeest","Mid February 2010",NA,2,2010,"DBP2","SA","dry",268,"C",399
"724","Wildebeest","Mid February 2010",NA,2,2010,"DBP2","SA","dry",268,"N",13.96
"725","Wildebeest","Mid February 2010",NA,2,2010,"DBP2","SA","dry",268,"P",3.6
"726","Zebra","Mid February 2010",NA,2,2010,"DBP2","SA","dry",269,"N",9.94
"727","Zebra","Mid February 2010",NA,2,2010,"DBP2","SA","dry",269,"P",1.48
"728","Zebra","Mid February 2010",NA,2,2010,"DBP2","SA","dry",270,"C",406.9
"729","Zebra","Mid February 2010",NA,2,2010,"DBP2","SA","dry",270,"N",8.79
"730","Zebra","Mid February 2010",NA,2,2010,"DBP2","SA","dry",270,"P",1.93
"731","Zebra","Mid February 2010",NA,2,2010,"DBP2","MK","dry",271,"C",415.9
"732","Zebra","Mid February 2010",NA,2,2010,"DBP2","MK","dry",271,"N",8.84
"733","Zebra","Mid February 2010",NA,2,2010,"DBP2","MK","dry",271,"P",1.99
"734","Zebra","Mid February 2010",NA,2,2010,"DBP2","SA","dry",272,"C",420.8
"735","Zebra","Mid February 2010",NA,2,2010,"DBP2","SA","dry",272,"N",8.85
"736","Zebra","Mid February 2010",NA,2,2010,"DBP2","SA","dry",272,"P",1.72
"737","Zebra","Mid February 2010",NA,2,2010,"DBP2","SA","dry",273,"C",413.9
"738","Zebra","Mid February 2010",NA,2,2010,"DBP2","SA","dry",273,"N",9.89
"739","Zebra","Mid February 2010",NA,2,2010,"DBP2","SA","dry",273,"P",2.2
"740","Buffalo","Mid September 2009",NA,9,2009,"NA2","MK","dry",274,"N",11.47
"741","Buffalo","Mid September 2009",NA,9,2009,"NA2","MK","dry",274,"P",2.24
"742","Buffalo","Mid September 2009",NA,9,2009,"NA2","SA","dry",275,"N",10.44
"743","Buffalo","Mid September 2009",NA,9,2009,"NA2","SA","dry",275,"P",1.86
"744","Buffalo","Mid September 2009",NA,9,2009,"NA2","SA","dry",276,"N",9.67
"745","Buffalo","Mid September 2009",NA,9,2009,"NA2","SA","dry",276,"P",1.6
"746","Buffalo","Mid September 2009",NA,9,2009,"NA2","SA","dry",277,"N",7.4
"747","Buffalo","Mid September 2009",NA,9,2009,"NA2","SA","dry",277,"P",1.44
"748","Buffalo","Mid September 2009",NA,9,2009,"NA2","SA","dry",278,"N",11.29
"749","Buffalo","Mid September 2009",NA,9,2009,"NA2","SA","dry",278,"P",2.2
"750","Buffalo","Mid September 2009",NA,9,2009,"NA2","SA","dry",279,"N",9.8
"751","Buffalo","Mid September 2009",NA,9,2009,"NA2","SA","dry",279,"P",1.81
"752","Bushbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",280,"N",18.43
"753","Bushbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",280,"P",3.56
"754","Bushbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",281,"N",14.51
"755","Bushbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",281,"P",4
"756","Bushbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",282,"N",9.74
"757","Bushbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",282,"P",2.23
"758","Bushbuck","Mid September 2009",NA,9,2009,"NA2","MK","dry",283,"N",11.36
"759","Bushbuck","Mid September 2009",NA,9,2009,"NA2","MK","dry",283,"P",1.94
"760","Bushbuck","Mid September 2009",NA,9,2009,"NA2","MK","dry",284,"N",11.36
"761","Bushbuck","Mid September 2009",NA,9,2009,"NA2","MK","dry",284,"P",1.94
"762","Bushbuck","Mid September 2009",NA,9,2009,"NA2","MK","dry",285,"N",19.37
"763","Bushbuck","Mid September 2009",NA,9,2009,"NA2","MK","dry",285,"P",2.25
"764","Bushbuck","Mid September 2009",NA,9,2009,"NA2","MK","dry",286,"N",24.97
"765","Bushbuck","Mid September 2009",NA,9,2009,"NA2","MK","dry",286,"P",2.99
"766","Bushbuck","Mid September 2009",NA,9,2009,"NA2","MK","dry",287,"N",19.3
"767","Bushbuck","Mid September 2009",NA,9,2009,"NA2","MK","dry",287,"P",2.33
"768","Elephant","Mid September 2009",NA,9,2009,"NA2","MK","dry",288,"N",13.58
"769","Elephant","Mid September 2009",NA,9,2009,"NA2","MK","dry",288,"P",1.85
"770","Elephant","Mid September 2009",NA,9,2009,"NA2","MK","dry",289,"N",7.76
"771","Elephant","Mid September 2009",NA,9,2009,"NA2","MK","dry",289,"P",1.4
"772","Elephant","Mid September 2009",NA,9,2009,"NA2","MK","dry",290,"N",10.94
"773","Elephant","Mid September 2009",NA,9,2009,"NA2","MK","dry",290,"P",1.38
"774","Elephant","Mid September 2009",NA,9,2009,"NA2","MK","dry",291,"N",11.36
"775","Elephant","Mid September 2009",NA,9,2009,"NA2","MK","dry",291,"P",1.94
"776","Elephant","Mid September 2009",NA,9,2009,"NA2","MK","dry",292,"N",11.42
"777","Elephant","Mid September 2009",NA,9,2009,"NA2","MK","dry",292,"P",1.55
"778","Giraffe","Mid September 2009",NA,9,2009,"NA2","SA","dry",293,"N",23.82
"779","Giraffe","Mid September 2009",NA,9,2009,"NA2","SA","dry",293,"P",3.29
"780","Giraffe","Mid September 2009",NA,9,2009,"NA2","SA","dry",294,"N",10.78
"781","Giraffe","Mid September 2009",NA,9,2009,"NA2","SA","dry",294,"P",2.42
"782","Giraffe","Mid September 2009",NA,9,2009,"NA2","MK","dry",295,"N",29.29
"783","Giraffe","Mid September 2009",NA,9,2009,"NA2","MK","dry",295,"P",5.51
"784","Giraffe","Mid September 2009",NA,9,2009,"NA2","SA","dry",296,"N",10.58
"785","Giraffe","Mid September 2009",NA,9,2009,"NA2","SA","dry",296,"P",4.39
"786","Giraffe","Mid September 2009",NA,9,2009,"NA2","SA","dry",297,"N",24.57
"787","Giraffe","Mid September 2009",NA,9,2009,"NA2","SA","dry",297,"P",2.78
"788","Giraffe","Mid September 2009",NA,9,2009,"NA2","SA","dry",298,"N",9.53
"789","Giraffe","Mid September 2009",NA,9,2009,"NA2","SA","dry",298,"P",2.6
"790","Grey duiker","Mid September 2009",NA,9,2009,"NA2","MK","dry",299,"C",412
"791","Grey duiker","Mid September 2009",NA,9,2009,"NA2","MK","dry",299,"N",20.98
"792","Grey duiker","Mid September 2009",NA,9,2009,"NA2","MK","dry",299,"P",6
"793","Grey duiker","Mid September 2009",NA,9,2009,"NA2","MK","dry",300,"C",456.6
"794","Grey duiker","Mid September 2009",NA,9,2009,"NA2","MK","dry",300,"N",12.66
"795","Grey duiker","Mid September 2009",NA,9,2009,"NA2","MK","dry",300,"P",2.67
"796","Grey duiker","Mid September 2009",NA,9,2009,"NA2","MK","dry",301,"C",481.2
"797","Grey duiker","Mid September 2009",NA,9,2009,"NA2","MK","dry",301,"N",26.61
"798","Grey duiker","Mid September 2009",NA,9,2009,"NA2","MK","dry",301,"P",2.94
"799","Grey duiker","Mid September 2009",NA,9,2009,"NA2","MK","dry",302,"C",412
"800","Grey duiker","Mid September 2009",NA,9,2009,"NA2","MK","dry",302,"N",24.15
"801","Grey duiker","Mid September 2009",NA,9,2009,"NA2","MK","dry",302,"P",2.48
"802","Grey duiker","Mid September 2009",NA,9,2009,"NA2","SA","dry",303,"C",416.3
"803","Grey duiker","Mid September 2009",NA,9,2009,"NA2","SA","dry",303,"N",16
"804","Grey duiker","Mid September 2009",NA,9,2009,"NA2","SA","dry",303,"P",2.62
"805","Grey duiker","Mid September 2009",NA,9,2009,"NA2","MK","dry",304,"C",427.4
"806","Grey duiker","Mid September 2009",NA,9,2009,"NA2","MK","dry",304,"N",21.87
"807","Grey duiker","Mid September 2009",NA,9,2009,"NA2","MK","dry",304,"P",6.66
"808","Hare","Mid September 2009",NA,9,2009,"NA2","SA","dry",305,"N",20.67
"809","Hare","Mid September 2009",NA,9,2009,"NA2","SA","dry",305,"P",2.63
"810","Hare","Mid September 2009",NA,9,2009,"NA2","SA","dry",306,"N",8.03
"811","Hare","Mid September 2009",NA,9,2009,"NA2","SA","dry",306,"P",1
"812","Hare","Mid September 2009",NA,9,2009,"NA2","SA","dry",307,"N",8.87
"813","Hare","Mid September 2009",NA,9,2009,"NA2","SA","dry",307,"P",1.04
"814","Hare","Mid September 2009",NA,9,2009,"NA2","SA","dry",308,"N",9.42
"815","Hare","Mid September 2009",NA,9,2009,"NA2","SA","dry",308,"P",1.23
"816","Hare","Mid September 2009",NA,9,2009,"NA2","SA","dry",309,"N",11.36
"817","Hare","Mid September 2009",NA,9,2009,"NA2","SA","dry",309,"P",1.94
"818","Rat","Mid September 2009",NA,9,2009,"NA2","","dry",310,"N",3.82
"819","Rat","Mid September 2009",NA,9,2009,"NA2","","dry",310,"P",0.34
"820","Rat","Mid September 2009",NA,9,2009,"NA2","","dry",311,"N",3.42
"821","Rat","Mid September 2009",NA,9,2009,"NA2","","dry",311,"P",0.38
"822","Rat","Mid September 2009",NA,9,2009,"NA2","","dry",312,"N",5.01
"823","Rat","Mid September 2009",NA,9,2009,"NA2","","dry",312,"P",0.34
"824","Rat","Mid September 2009",NA,9,2009,"NA2","","dry",313,"N",11.36
"825","Rat","Mid September 2009",NA,9,2009,"NA2","","dry",313,"P",1.94
"826","Reedbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",314,"N",13.47
"827","Reedbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",314,"P",4.77
"828","Reedbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",315,"N",10.87
"829","Reedbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",315,"P",4.36
"830","Reedbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",316,"N",13.81
"831","Reedbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",316,"P",2.33
"832","Reedbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",317,"N",11.36
"833","Reedbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",317,"P",1.94
"834","Reedbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",318,"N",11.58
"835","Reedbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",318,"P",2.83
"836","Reedbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",319,"N",12.08
"837","Reedbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",319,"P",3.42
"838","Warthog","Mid September 2009",NA,9,2009,"NA2","MK","dry",320,"N",10.7
"839","Warthog","Mid September 2009",NA,9,2009,"NA2","MK","dry",320,"P",1.51
"840","Warthog","Mid September 2009",NA,9,2009,"NA2","MK","dry",321,"N",11.55
"841","Warthog","Mid September 2009",NA,9,2009,"NA2","MK","dry",321,"P",3.8
"842","Warthog","Mid September 2009",NA,9,2009,"NA2","MK","dry",322,"N",11.36
"843","Warthog","Mid September 2009",NA,9,2009,"NA2","MK","dry",322,"P",1.94
"844","Warthog","Mid September 2009",NA,9,2009,"NA2","MK","dry",323,"N",11.36
"845","Warthog","Mid September 2009",NA,9,2009,"NA2","MK","dry",323,"P",1.94
"846","Warthog","Mid September 2009",NA,9,2009,"NA2","MK","dry",324,"N",11.48
"847","Warthog","Mid September 2009",NA,9,2009,"NA2","MK","dry",324,"P",2.51
"848","Warthog","Mid September 2009",NA,9,2009,"NA2","MK","dry",325,"N",10.27
"849","Warthog","Mid September 2009",NA,9,2009,"NA2","MK","dry",325,"P",2.88
"850","Waterbuck","Mid September 2009",NA,9,2009,"NA2","MK","dry",326,"N",11.59
"851","Waterbuck","Mid September 2009",NA,9,2009,"NA2","MK","dry",326,"P",3.13
"852","Waterbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",327,"N",12.91
"853","Waterbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",327,"P",3.08
"854","Waterbuck","Mid September 2009",NA,9,2009,"NA2","MK","dry",328,"N",14.24
"855","Waterbuck","Mid September 2009",NA,9,2009,"NA2","MK","dry",328,"P",2.57
"856","Waterbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",329,"N",11.36
"857","Waterbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",329,"P",1.94
"858","Waterbuck","Mid September 2009",NA,9,2009,"NA2","MK","dry",330,"N",13.29
"859","Waterbuck","Mid September 2009",NA,9,2009,"NA2","MK","dry",330,"P",2.48
"860","Waterbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",331,"N",11.36
"861","Waterbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",331,"P",1.94
"862","Waterbuck","Mid September 2009",NA,9,2009,"NA2","MK","dry",332,"N",14.05
"863","Waterbuck","Mid September 2009",NA,9,2009,"NA2","MK","dry",332,"P",6.37
"864","Waterbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",333,"N",11.75
"865","Waterbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",333,"P",2.61
"866","Waterbuck","Mid September 2009",NA,9,2009,"NA2","MK","dry",334,"N",14.96
"867","Waterbuck","Mid September 2009",NA,9,2009,"NA2","MK","dry",334,"P",2.77
"868","Waterbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",335,"N",14.68
"869","Waterbuck","Mid September 2009",NA,9,2009,"NA2","SA","dry",335,"P",3.71
"870","Wildebeest","Mid September 2009",NA,9,2009,"NA2","SA","dry",336,"N",8.91
"871","Wildebeest","Mid September 2009",NA,9,2009,"NA2","SA","dry",336,"P",6.08
"872","Wildebeest","Mid September 2009",NA,9,2009,"NA2","SA","dry",337,"N",7.7
"873","Wildebeest","Mid September 2009",NA,9,2009,"NA2","SA","dry",337,"P",4.66
"874","Wildebeest","Mid September 2009",NA,9,2009,"NA2","SA","dry",338,"N",7.71
"875","Wildebeest","Mid September 2009",NA,9,2009,"NA2","SA","dry",338,"P",5.01
"876","Wildebeest","Mid September 2009",NA,9,2009,"NA2","SA","dry",339,"N",8.4
"877","Wildebeest","Mid September 2009",NA,9,2009,"NA2","SA","dry",339,"P",4.03
